soure	batch	plate	sqlite_file	Metadata_PlateType
source_7	20210731_Run4	CP4-SC1-20	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP4-SC1-20/CP4-SC1-20.sqlite	COMPOUND
source_7	20210731_Run4	CP4-SC1-21	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP4-SC1-21/CP4-SC1-21.sqlite	COMPOUND
source_7	20210731_Run4	CP4-SC1-22	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP4-SC1-22/CP4-SC1-22.sqlite	COMPOUND
source_7	20210731_Run4	CP4-SC1-23	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP4-SC1-23/CP4-SC1-23.sqlite	COMPOUND
source_7	20210731_Run4	CP4-SC1-24	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP4-SC1-24/CP4-SC1-24.sqlite	COMPOUND
source_7	20210731_Run4	CP4-SC1-25	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP4-SC1-25/CP4-SC1-25.sqlite	TARGET2
source_7	20210731_Run4	CP6-SC1-03	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP6-SC1-03/CP6-SC1-03.sqlite	COMPOUND
source_7	20210731_Run4	CP6-SC1-04	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210731_Run4/CP6-SC1-04/CP6-SC1-04.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-01	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-01/CP5-SC1-01.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-03	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-03/CP5-SC1-03.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-04	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-04/CP5-SC1-04.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-05	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-05/CP5-SC1-05.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-06	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-06/CP5-SC1-06.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-07	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-07/CP5-SC1-07.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-08	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-08/CP5-SC1-08.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-09	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-09/CP5-SC1-09.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-10	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-10/CP5-SC1-10.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-11	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-11/CP5-SC1-11.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-12	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-12/CP5-SC1-12.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-13	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-13/CP5-SC1-13.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-14	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-14/CP5-SC1-14.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-15	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-15/CP5-SC1-15.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-16	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-16/CP5-SC1-16.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-17	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-17/CP5-SC1-17.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-18	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-18/CP5-SC1-18.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-19	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-19/CP5-SC1-19.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-20	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-20/CP5-SC1-20.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-21	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-21/CP5-SC1-21.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-22	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-22/CP5-SC1-22.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-23	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-23/CP5-SC1-23.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-24	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-24/CP5-SC1-24.sqlite	COMPOUND
source_7	20210803_Run5	CP5-SC1-25	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP5-SC1-25/CP5-SC1-25.sqlite	TARGET2
source_7	20210803_Run5	CP6-SC1-01	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20210803_Run5/CP6-SC1-01/CP6-SC1-01.sqlite	COMPOUND
source_7	20211121_Run6	CP7-SC1-01	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211121_Run6/CP7-SC1-01/CP7-SC1-01.sqlite	COMPOUND
source_7	20211126_Run7	CP1-SC2-25	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211126_Run7/CP1-SC2-25/CP1-SC2-25.sqlite	TARGET2
source_7	20211126_Run7	CP7-SC1-02	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211126_Run7/CP7-SC1-02/CP7-SC1-02.sqlite	COMPOUND
source_7	20211126_Run7	CP8-SC1-02	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211126_Run7/CP8-SC1-02/CP8-SC1-02.sqlite	COMPOUND
source_7	20211211_Run9M	CP3-SC2-24M	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211211_Run9M/CP3-SC2-24M/CP3-SC2-24M.sqlite	COMPOUND
source_7	20211211_Run9M	CP3-SC2-25M	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211211_Run9M/CP3-SC2-25M/CP3-SC2-25M.sqlite	TARGET2
source_7	20211211_Run9M	CP6-SC1-18	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211211_Run9M/CP6-SC1-18/CP6-SC1-18.sqlite	COMPOUND
source_7	20211211_Run9M	CP7-SC1-03	s3://cellpainting-gallery/cpg0016-jump/source_7/workspace/backend/20211211_Run9M/CP7-SC1-03/CP7-SC1-03.sqlite	COMPOUND
source_8	J1	A1170383	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170383/A1170383.sqlite	COMPOUND_EMPTY
source_8	J1	A1170384	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170384/A1170384.sqlite	TARGET2
source_8	J1	A1170385	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170385/A1170385.sqlite	COMPOUND
source_8	J1	A1170386	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170386/A1170386.sqlite	COMPOUND
source_8	J1	A1170387	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170387/A1170387.sqlite	COMPOUND
source_8	J1	A1170388	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170388/A1170388.sqlite	COMPOUND
source_8	J1	A1170389	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170389/A1170389.sqlite	COMPOUND
source_8	J1	A1170390	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170390/A1170390.sqlite	COMPOUND
source_8	J1	A1170391	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170391/A1170391.sqlite	COMPOUND
source_8	J1	A1170392	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170392/A1170392.sqlite	COMPOUND
source_8	J1	A1170393	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170393/A1170393.sqlite	COMPOUND
source_8	J1	A1170394	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170394/A1170394.sqlite	COMPOUND
source_8	J1	A1170395	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170395/A1170395.sqlite	COMPOUND
source_8	J1	A1170396	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170396/A1170396.sqlite	COMPOUND
source_8	J1	A1170397	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170397/A1170397.sqlite	COMPOUND
source_8	J1	A1170398	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170398/A1170398.sqlite	COMPOUND
source_8	J1	A1170399	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170399/A1170399.sqlite	COMPOUND
source_8	J1	A1170400	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170400/A1170400.sqlite	COMPOUND
source_8	J1	A1170401	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170401/A1170401.sqlite	COMPOUND
source_8	J1	A1170402	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170402/A1170402.sqlite	COMPOUND
source_8	J1	A1170403	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170403/A1170403.sqlite	COMPOUND
source_8	J1	A1170404	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170404/A1170404.sqlite	COMPOUND
source_8	J1	A1170405	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170405/A1170405.sqlite	COMPOUND
source_8	J1	A1170406	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170406/A1170406.sqlite	COMPOUND
source_8	J1	A1170407	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170407/A1170407.sqlite	COMPOUND
source_8	J1	A1170408	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170408/A1170408.sqlite	COMPOUND
source_8	J1	A1170409	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170409/A1170409.sqlite	COMPOUND
source_8	J1	A1170410	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170410/A1170410.sqlite	COMPOUND
source_8	J1	A1170411	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170411/A1170411.sqlite	COMPOUND
source_8	J1	A1170412	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170412/A1170412.sqlite	COMPOUND
source_8	J1	A1170413	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170413/A1170413.sqlite	COMPOUND
source_8	J1	A1170414	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170414/A1170414.sqlite	COMPOUND
source_8	J1	A1170415	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170415/A1170415.sqlite	COMPOUND
source_8	J1	A1170416	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170416/A1170416.sqlite	COMPOUND
source_8	J1	A1170417	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170417/A1170417.sqlite	COMPOUND
source_8	J1	A1170418	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170418/A1170418.sqlite	COMPOUND
source_8	J1	A1170419	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170419/A1170419.sqlite	COMPOUND
source_8	J1	A1170420	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170420/A1170420.sqlite	COMPOUND
source_8	J1	A1170421	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170421/A1170421.sqlite	COMPOUND
source_8	J1	A1170422	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170422/A1170422.sqlite	COMPOUND_EMPTY
source_8	J1	A1170423	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170423/A1170423.sqlite	COMPOUND
source_8	J1	A1170424	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170424/A1170424.sqlite	COMPOUND
source_8	J1	A1170425	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170425/A1170425.sqlite	COMPOUND
source_8	J1	A1170426	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170426/A1170426.sqlite	COMPOUND_EMPTY
source_8	J1	A1170427	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170427/A1170427.sqlite	COMPOUND
source_8	J1	A1170428	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170428/A1170428.sqlite	COMPOUND
source_8	J1	A1170429	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170429/A1170429.sqlite	COMPOUND
source_8	J1	A1170430	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170430/A1170430.sqlite	COMPOUND
source_8	J1	A1170431	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170431/A1170431.sqlite	COMPOUND
source_8	J1	A1170432	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170432/A1170432.sqlite	COMPOUND
source_8	J1	A1170433	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170433/A1170433.sqlite	COMPOUND
source_8	J1	A1170434	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J1/A1170434/A1170434.sqlite	COMPOUND_EMPTY
source_8	J2	A1170437	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170437/A1170437.sqlite	COMPOUND
source_8	J2	A1170438	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170438/A1170438.sqlite	COMPOUND
source_8	J2	A1170439	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170439/A1170439.sqlite	COMPOUND
source_8	J2	A1170440	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170440/A1170440.sqlite	COMPOUND
source_8	J2	A1170441	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170441/A1170441.sqlite	COMPOUND
source_8	J2	A1170442	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170442/A1170442.sqlite	COMPOUND
source_8	J2	A1170443	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170443/A1170443.sqlite	COMPOUND
source_8	J2	A1170444	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170444/A1170444.sqlite	COMPOUND
source_8	J2	A1170445	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170445/A1170445.sqlite	COMPOUND
source_8	J2	A1170446	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170446/A1170446.sqlite	COMPOUND
source_8	J2	A1170447	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170447/A1170447.sqlite	COMPOUND
source_8	J2	A1170448	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170448/A1170448.sqlite	COMPOUND
source_8	J2	A1170449	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170449/A1170449.sqlite	COMPOUND
source_8	J2	A1170450	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170450/A1170450.sqlite	COMPOUND
source_8	J2	A1170451	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170451/A1170451.sqlite	COMPOUND
source_8	J2	A1170452	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170452/A1170452.sqlite	COMPOUND
source_8	J2	A1170453	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170453/A1170453.sqlite	COMPOUND
source_8	J2	A1170454	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170454/A1170454.sqlite	COMPOUND
source_8	J2	A1170455	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170455/A1170455.sqlite	COMPOUND
source_8	J2	A1170456	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170456/A1170456.sqlite	COMPOUND
source_8	J2	A1170457	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170457/A1170457.sqlite	COMPOUND
source_8	J2	A1170458	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170458/A1170458.sqlite	COMPOUND
source_8	J2	A1170459	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170459/A1170459.sqlite	COMPOUND
source_8	J2	A1170460	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170460/A1170460.sqlite	COMPOUND
source_8	J2	A1170461	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170461/A1170461.sqlite	COMPOUND
source_8	J2	A1170462	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170462/A1170462.sqlite	COMPOUND
source_8	J2	A1170463	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170463/A1170463.sqlite	COMPOUND
source_8	J2	A1170464	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170464/A1170464.sqlite	COMPOUND
source_8	J2	A1170465	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170465/A1170465.sqlite	COMPOUND
source_8	J2	A1170466	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170466/A1170466.sqlite	COMPOUND
source_8	J2	A1170467	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170467/A1170467.sqlite	COMPOUND
source_8	J2	A1170468	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170468/A1170468.sqlite	COMPOUND
source_8	J2	A1170469	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170469/A1170469.sqlite	COMPOUND
source_8	J2	A1170470	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170470/A1170470.sqlite	COMPOUND
source_8	J2	A1170471	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170471/A1170471.sqlite	COMPOUND
source_8	J2	A1170472	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170472/A1170472.sqlite	COMPOUND
source_8	J2	A1170473	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170473/A1170473.sqlite	COMPOUND
source_8	J2	A1170474	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170474/A1170474.sqlite	COMPOUND
source_8	J2	A1170475	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170475/A1170475.sqlite	COMPOUND
source_8	J2	A1170476	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170476/A1170476.sqlite	COMPOUND
source_8	J2	A1170477	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170477/A1170477.sqlite	COMPOUND
source_8	J2	A1170478	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170478/A1170478.sqlite	COMPOUND
source_8	J2	A1170479	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170479/A1170479.sqlite	COMPOUND
source_8	J2	A1170480	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170480/A1170480.sqlite	COMPOUND
source_8	J2	A1170481	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170481/A1170481.sqlite	COMPOUND
source_8	J2	A1170482	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170482/A1170482.sqlite	COMPOUND
source_8	J2	A1170483	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170483/A1170483.sqlite	COMPOUND
source_8	J2	A1170484	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170484/A1170484.sqlite	COMPOUND
source_8	J2	A1170485	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170485/A1170485.sqlite	COMPOUND
source_8	J2	A1170486	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170486/A1170486.sqlite	COMPOUND
source_8	J2	A1170487	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170487/A1170487.sqlite	COMPOUND
source_8	J2	A1170488	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170488/A1170488.sqlite	COMPOUND
source_8	J2	A1170489	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170489/A1170489.sqlite	COMPOUND_EMPTY
source_8	J2	A1170490	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170490/A1170490.sqlite	TARGET2
source_8	J2	A1170491	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170491/A1170491.sqlite	COMPOUND
source_8	J2	A1170492	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J2/A1170492/A1170492.sqlite	COMPOUND_EMPTY
source_8	J3	A1166126	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1166126/A1166126.sqlite	COMPOUND_EMPTY
source_8	J3	A1166127	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1166127/A1166127.sqlite	TARGET2
source_8	J3	A1166128	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1166128/A1166128.sqlite	COMPOUND
source_8	J3	A1166129	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1166129/A1166129.sqlite	COMPOUND_EMPTY
source_8	J3	A1170493	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170493/A1170493.sqlite	COMPOUND
source_8	J3	A1170494	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170494/A1170494.sqlite	COMPOUND
source_8	J3	A1170495	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170495/A1170495.sqlite	COMPOUND
source_8	J3	A1170496	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170496/A1170496.sqlite	COMPOUND
source_8	J3	A1170497	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170497/A1170497.sqlite	COMPOUND
source_8	J3	A1170498	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170498/A1170498.sqlite	COMPOUND
source_8	J3	A1170499	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170499/A1170499.sqlite	COMPOUND
source_8	J3	A1170500	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170500/A1170500.sqlite	COMPOUND
source_8	J3	A1170501	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170501/A1170501.sqlite	COMPOUND
source_8	J3	A1170502	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170502/A1170502.sqlite	COMPOUND
source_8	J3	A1170503	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170503/A1170503.sqlite	COMPOUND
source_8	J3	A1170504	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170504/A1170504.sqlite	COMPOUND
source_8	J3	A1170505	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170505/A1170505.sqlite	COMPOUND
source_8	J3	A1170506	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170506/A1170506.sqlite	COMPOUND
source_8	J3	A1170507	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170507/A1170507.sqlite	COMPOUND
source_8	J3	A1170508	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170508/A1170508.sqlite	COMPOUND
source_8	J3	A1170509	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170509/A1170509.sqlite	COMPOUND
source_8	J3	A1170510	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170510/A1170510.sqlite	COMPOUND
source_8	J3	A1170511	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170511/A1170511.sqlite	COMPOUND
source_8	J3	A1170512	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170512/A1170512.sqlite	COMPOUND_EMPTY
source_8	J3	A1170513	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170513/A1170513.sqlite	COMPOUND
source_8	J3	A1170514	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170514/A1170514.sqlite	COMPOUND
source_8	J3	A1170515	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170515/A1170515.sqlite	COMPOUND
source_8	J3	A1170516	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170516/A1170516.sqlite	COMPOUND
source_8	J3	A1170517	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170517/A1170517.sqlite	COMPOUND
source_8	J3	A1170518	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170518/A1170518.sqlite	COMPOUND
source_8	J3	A1170519	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170519/A1170519.sqlite	COMPOUND
source_8	J3	A1170520	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170520/A1170520.sqlite	COMPOUND
source_8	J3	A1170521	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170521/A1170521.sqlite	COMPOUND
source_8	J3	A1170522	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170522/A1170522.sqlite	COMPOUND
source_8	J3	A1170523	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170523/A1170523.sqlite	COMPOUND
